worker_id|skill_value
9de75fbc37969a80a3e8ceca64f3584b|86
1d09bb1b80a54c03c195eb8af088f05b|90
9dfea5a83e68dc562d93a9f524c126cf|100
9eabb5aad4481f544e15daf6471e5321|90
6f1fb90b086560e94f6d1f136c00ef95|90
7b91a3f5bdfbf476e5fec4741ed9d5b5|90
d7946441ab0a4fd9d474a7c7622ac4bb|100
dfb559e3718fb2d9021375bf3275873c|100
e09316d5dc593d35329b3be9dd7dddf7|80
6def06611a230876f300aee171fe04e6|70
2d251f34ec1df8bf9fbe9f1a44a845e8|80
d731296f1c465cb8ef32dce6876f9567|90
daeb253843818b58bf802fba9d87570b|100
1f17395814b6fa374d6b0a1c2756c787|100
e53d5ccc96c2730d95aeeb201fe1d95c|100
490e767c9a6b6c843bc743400a8ca02e|80
4305b5900eb469688a4dfe6b5ec133a1|100
fe093428134c6a8eb17223fe941e20c1|100
652388480fbed0cfe02b3ea0427d5397|70
10f105352b61089662eb8ca705cfc3e0|70
3ab2295ae59757a611c15680b59a4b00|90
bdbcd6ce6264b5e65727c5d8f7741d73|90
d813e810c19353f5c377ae2140763a19|70
3bcd0da353bb2e7b8ab8fc095fc018ae|100
babef801ca5907be41e7ebb6e6ca1707|100
0ed574080ff65e7f5455b69b4d030c25|70
7c3a28e2661c5ac263f5c0f15a8beef4|100
6d39918d14de0485a89c7962e0969983|90
d2ea9c6999e0104f4fc275ac656fe8bd|80
1406d953731028e93506f4b72b7bcf55|100
df9a57f8a6d7831c79b5d1ac61056324|90
5e0a8f58f69994a04f7fecc75578733d|100
612d1333120a9f9ec111686c749f485b|70
1b06a217792311bf54ad6bb81ad6e83f|70
ef5e488a8215c72a80e1e6f3352214f3|100
297bb0ee9c937e2e7b68e26b739906bc|90
074e3f9a0b77e0d5f87679c6f5fcc865|90
e9e7310a9166d8262144b702a977a805|100
dfd23d76caa7a874fd8356255a3152aa|100
16184bcc68b0a6b89d346b13d8ae8a53|100
5390e578b753b752b88fd76434d2b689|100
6cb672100e7b610bd3dd2167de951a48|100
b237151187390efdabf4cc9a98b69421|100
b23e58a50b7ff12474d84261618c7587|70
9546c5b1f8afe545db29edbd28c97d58|100
e5ccdc2b0d7341c7f28b7c47a08a7397|100
5c42e9c2c7f034c08af7cc507216e920|90
da8965b445b7f953fe9de4e6576154ac|100
ee71e2070c16002527f58d181664f652|100
5640e277115b8badc2c81b75997a3453|100
82333c918fa4c7a1665115b1553994dd|90
d4b42c3e9077c76bcf24d8a424badc29|100
2842565e18d533f6741b88f7002e4a2f|90
c1d695226f8bd831bd9de306fd8a66b7|100
a30ce8d004c2869dfdf879b424c70a2d|100
536201c9e6112ec390f26be8905445fe|90
65bbf18b15d4a0e4a0c08a8085722570|100
6ef46a7730af2fce27af8f72be3c0bf4|90
67305d9081976edbfd553f0d57351d01|90
d6c9d544a5352c7fb369186e053c4b37|100
0cc4e5f303a6cb29c00d386bef6b4136|90
dcaec192967903e1a843a4116f65e8b9|100
192052200dc69d50ed258875eb8631b9|90
45741284351f8419ae0b04defdeb1e3f|100
e4bbb8755e8df55f1ba9b33a6299f195|100
52f4699e21e07054a8d95c5897f16c54|80
511b5499ca0945226b479365b64e727a|70
8451811151e71ab683b7b8a2b1ca5741|100
ecf7ec8a4962423fd689a335a16afa70|100
fb21ac0efc247b9f55922a1c977c9645|90
29711a465a38904852d86aeecbb6ef5f|100
5f9fd8b2ca195cf08ef5a9cc92428611|100
b45848c6ea5e81a34045edf49dc91daa|100
5de4c4567c9de0fc8204752839b759c7|70
feaa01a0d815725d0c34b2ad9a9aa87a|90
54338d099e72c3e831950128dec17753|80
1fab5700d8b332dacda20536b8f16c36|70
b0367cb4346e55a21621cedf05bd073c|100
05bab320398500d5e315a9f4deecaa61|83
8668c15d4a38855842c00ac1473da6a6|100
69a788bb2c79d699673f9c26e71ef667|90
e67d296f6db378306065152e6c0aed64|100
f19c1b96415fa4ebadffa0b9fdf0b666|100
b4774155194987900c28c9c4d501d84c|70
6275fbd2710ee307298365fc7896b526|100
d0ff17173afbf9cdb6e72a3971fe0dc4|100
e500cec0ecb2d76f7ce1670d1a4c6ee0|100
3cfca078bf40cc757ac9aa86d9673900|100
627f4c47529f63e1e76713338b5e89d2|100
e70529bc630d5550239c0ae18f109081|100
f770ce362ecbee19c52a842f14f89fb3|100
347dc5120a4007e155360ee69139010e|100
af488530e75b228909b25d5f115707ee|90
6430a12ed3bcad1f300ce5905a79a5b9|100
2bea96a83af48d73902f7f30a87f9035|80
fa6d44f0d04aa1a565b8d503e74f7741|100
fc4e5a8a9c869a7cb40aebb49660d838|100
dd856f07cbc6b785e26ff24d752dc7a5|70
abb6c0506bbb80290b77e5f8a5878575|90
43c263404c99523c529bf82ef0020dc3|100
f1c78baaa1d4bdef53b512083e6987bf|100
c78e14de9b5bdc8ecc1939cfb618dd6e|100
5ad4e3c56200ff7801796ed30363c672|100
fbb455e3af6597ab8c1c53b715a10fd6|100
45d5f3f0d664326051f9c3d17ebbe323|90
f189bede5c13e290bdbaf82df739332f|70
05ce361aabd4c9edbc624626b1c284cb|100
437271dae26020b263a8474e4397c8d2|100
ad3ff9a450cc92e1e1c341e9864e5606|100
eef5ed2be4193d6d6c6e6e287b93f407|100
0feecc163f290ece6fb5e90be7d4523f|100
4496e706c0f82f19f5e594a1c508e096|90
d8659217d1a8fe3f06c95a0a8aa8bd00|80
d02a2f558a276062aa8e90181c4c91f9|90
6995671b65ccf7ef499e0cb3de5f461b|100
2cf341cf1cdb75dec6fd2b451d06ae82|90
546ca63010054edf5e3c52af155b51e2|100
eb7560958a3579a58736872163b325dc|90
6857794a2c496df522e20d8f723f2d0a|90
1f86103adba899ce6f47aa394cbe0628|90
a1c27ceb0e309691af228609d781ee7b|100
13839192e04c1170eca412aee659a0dc|90
5d142f7a4047e9bb2068d044fd0c6fe3|80
f05e3f3e46bf64f6fb7cd7c0ed6e3c93|100
14098124e4a687d4023347e387bd282c|100
7b10812298f33d5d926c57ea59bfba7f|90
dde23d8f3c931fa50648898a735cf203|100
bc433b32d8ef36a821df9fa9bb68020a|90
6e491d7260cf630b24c1ec65727390bd|100
41d4b7bfa4efd15acf2bbd94fef22f08|100
753111f57ec3b1ac0de76e9911607815|70
4d991232497ab537f6fa286e698ec608|100
787f5d4eaca107ea05460a7e0ff46dc4|100
3ae8702b439242c62c1dc1dfc16d5058|90
a5cfeb5b578952496db5755f7b636ea5|90
