worker_id|skill_value
cb387f1fe663e923744d6d21742442c4|89
306011f6f0216928192a9e2a156b9e5d|67
f13b451ca5713e4cfa58611c8e612e44|67
3f98ce04a79a849dc619741275546af4|78
321054f51d1b0a5a33b3a3550ca7a15d|89
9a05e47ed2013a5b5c845ce7b5ead2e5|89
6b177ea0c79a4d40a67cc1b4bc41c79c|67
9a1fa8354a3a1de312bb9e533483aa09|100
8c9b225149e2434922a430ff2fb73558|89
878aa61c160cbbb04b6fffe2894305a1|100
75bc70be4105d424758c07e1b8c50861|100
bddafeb53dbb171d3c871fec99e673f2|100
6acc345a2574df7dd7017e48a8c4599a|89
aeda07998277a9b552ae1bf6bffdf20b|100
b33544f89689d56d93f9d3c0509facb9|78
9788be789ca7f73cd8432577194cef32|56
751f5158d7df1e8a661555691d9ab7a6|89
34f588bd8ec9b1fcd29cfa87f073417d|78
be4d3c0277ae1187f09ca3f26b4edc95|100
44c4535596b9483b0503cbb68860347c|100
8538f3d4791aa9da86f6112502003df7|89
6a2a3ecb8a360702fdcedf48a7fd07cf|89
01731f645f65141830605217aa05f62a|100
bcef4df05da6b868e2c188ed48271cf6|70
449be7f810d6b5428d75136dce037f2f|67
ca639eae84320c6d0e89482da651bf55|89
bac7f3e356f854ecd3aee61114a63898|100
9140d3b68dfd6bb991b2246958fd8116|89
a0fb7727c05fabe2970a1c449507301e|100
f604d64d5cd18c1e688cfc3954f2550c|100
61bc87880ad46684d2aa165f5712f006|100
c96e9978ef58db18752d0dfad2878682|100
dd86fa40c4489fea8655db2f7e237be8|90
0cc9f89586a041bae58eaf331ccc0115|100
92dd1642a6cc8679ac0a591dc4615ea1|67
36645519548f449b8b58f51aaa42e5fe|89
ee573d8f2eab65e252273c5ed297e8ad|89
98cede6177b2a672e34de5ab1082e586|78
04793a499a72aecf849fd54c22c3fb68|89
23449049355db3815bc98afec36fd11f|100
34420b3fc992d699fd0c8dd441c8a909|89
813fc3bf50573ac46a37fb9be7d75bb7|100
a6126bf296c98ea8d21c6e428b8be457|100
aaf0ace564a3b249dce50763e334a26f|100
23aa01b58af1bcbf9adcb5bb156098b9|67
4223b42e1ec611ef97d7bb551579643c|89
33df908415553a100cf6707c91280581|100
f98375e3a16fcf6265fecb91ca04866b|100
0d1416c8a63b08ed3f096d89b09abf2f|89
0a2b9746be55e5787d084a43652c38fa|100
06c81215283b19d403ac6d951da8dbd6|100
c586466284a7a8b0c13301da0d724d96|67
7a26555889f17dd10934e55b5425cd29|22
8897570e61671d86f9e8caa73555b616|89
d297af252e54a619b290c2c7722d7f03|89
4050e39158cb980360a6a5f1018bc2ee|100
6ef801bfc98f7b713214f63a69ab2f4b|100
248d212d13d0d1f80d7a290ef8b11885|89
a13b384e208b29275985e13545f0ee25|78
0860a203f4021e19acb1bd29d74d95e3|100
83c0afa121035c202a661c90b6d53b4e|89
3465ba971d5e88b8e6e87f7070d586a9|56
30092b3ae133faa4c0d62d867f301f8f|78
4791039dd70556c72cd3bd79ccd5149f|89
d07b5146b1394335d330cbdfec6b7475|67
6da0c04f86fd3b7d3abde9e6900c3cd8|89
4410fb2d9adb43b3bc3017fb3581f61b|89
d98a1d1118f1d015cde26bfbca4c5a65|100
a14be9b3ce8592f0ad544ca3af4c5cdf|67
10b029c7b9f7cb2d93856cee0120c5be|78
1352531f7fe2485f8c54ea10bdca07ac|67
ff7e5ae23b18bd4adc9cfe5946722439|67
