worker_id|skill_value
4e41b0c83d78e34c06e1a7c8ef562faf|90
c821b3e270916ef3a3a458c83752d3bd|100
ef7058903cc43b22e31592be630ca5aa|70
de24c871076e559022c24c375edff238|60
9ca5b011cc998bf6a05ec0a0def47af1|100
d8ac840d3fb9f2bef28a0483a2ce67ea|80
a362907ce615c02b817a2303760374b7|70
6da0c04f86fd3b7d3abde9e6900c3cd8|100
f59852e0054ef5b28a961067130d386c|80
e5be0f9a7740e3fa1132db4b0e2aa444|100
4c23e8a0822b06e235c10d6035bf6040|63
d465a7a3f8785f67cdc0202a8d17d2f5|90
babdc8f13715cc3536b6c8d53e5da583|90
460d531baa30d78b0afab1d285bc1e17|100
834478a3e98aaca24dc36b4b8a1b1f61|80
a91d054e27dce74595627c1ceeab4494|70
925ccb890144d9451ff5da2374a974bb|100
ad231b147a8c9d1e1af20f50348ac1ec|80
aa3b2ca4b6f59450a6adf1ba4fdab4d9|90
c2126a3b31ac520e561e4a7b0384a8e3|100
a705a197b399e828bb3361fed56dc1fc|80
1f307fffc75a51399ea9f5ca2a83db82|50
11598749cde75b1014845636cd9f6aed|70
d76ce16e4b899532c62e2f21642c9873|100
4d8bfe995a9331496e76f0a4f7678ea8|100
90b441767a3150a8b155425628d61141|90
dbe96e4c29f2d7fc10b0191058a7445d|75
1cd73d8bf28b9eaca0f6e7cd45eb5b01|80
1f5c4b2358afce1a0863fbc609cd42bf|70
ec3328bcaa866d99022b38cf8e522237|71
84798731fa4e0859c246efb4e7b7a90b|100
c24e8605582d590eb2a28e48b7036715|70
80adc914ccd6bf8d4f2bf3aed1bd3187|100
d0e047e4436b901febc667e7be5c5715|60
2e993f38d5efae0ef61d73d03416f745|70
2da21058c52fb384310cb60fbca15f05|60
23a278b8abff705b8b102c3fd1d18ae5|90
d13c8571dffcc8a005f62138f0251591|60
5c1164e839fd015584926dda81083668|80
62785e14cb10364f66f2e57711b7a22f|70
48ae008258edb13aa14d0f23fe77ad10|60
4c4133aeef5b4ac1092c735ede3147ac|100
86e98094f26de212bbc22c5666d97a2b|80
8ad55726c37af42dae5c580dd6a87aec|90
06bbdadb36485af62659795438145948|60
f770ce362ecbee19c52a842f14f89fb3|60
3991dd4688a05a10333c4bbc9947b636|100
b41c7577b0c6168ab6f0c92f99d7d78e|60
f0e19f553dda9db0ae12a42c48e9bd3b|80
bce875d8367f248de43a2a968e63792a|90
9dec9ff7db0fc449f6d6f07a673ff5d6|100
21f3bdedd915ab667ee888b890508534|100
55afaae2a778b0a81be24e7c39608745|60
1f17395814b6fa374d6b0a1c2756c787|100
52d6142e0f429a5b60101ed1c87c453b|50
9155cc9cfbe4c15eee21326ed5b0e5fc|80
d22ad0df983f4e7185aef69b171aea86|80
f61f54f806340f8fbe22fc0fbed63a78|90
ad3ff9a450cc92e1e1c341e9864e5606|80
adb6dd3b8ff6c355741e39d6094b8c5a|90
21faf97e54b22d5c717b03273eb2f314|100
db5c2a550e41ba04ec8994057245e4ff|100
09270e2692eb04c43c710a395ddd4d55|90
d724debdffb286eca51591162ba1a2c3|80
4cb6370c6606c6aa06dbdff50a3c81d3|90
f43f4915ec4c151fb43f4256edc9be20|80
fc6e5caa3dc328e7558b072e6607e399|80
083d2ddc34c5acfe33c9e993c9422afd|100
3803a5d1d9c8931b0569331eaf213c2f|100
3ff0aae3db11425fe2f22384398799fb|70
7e90109e66c666a721f182bcd4c0ea10|80
e4cf0b1970662a643feded2bf8338add|100
36198653d27eb00d7a1a1a8047a2f4a5|80
