worker_id|skill_value
55d65a4381cce5f2bdca53d257c6e0c5|60
bc69fe9ec43093019cde0be9961c0504|44
3e18a304e249d27b7b0b31426e44cb88|56
1bd3245158290910b071bcc40fc73bb5|44
4a3ff7d3d99de3e6a957177a71e6ea73|33
1da9ad3e1a12c0874bd6fd79bf0fd0b7|56
3b83476079694cd7f43df2e1bc34225b|44
cc8dc5d07442e90ed7243ba1708f5160|22
a005328296de4f70cec62eb4b721221e|70
4018a793c78a0c17f0992855c592a199|60
b15c94045f971837ddb62585e5d8110e|44
4f6f4f61aa92059c9291a2d0249516fd|44
7160f1f02b7e450502302ce379e7f8a9|44
0f49a43894419c0004f218d73e47c59e|56
06263385c65c9810b0134750af3cc99a|67
6e4eb978229b56e670d01824b121d441|44
4921c9301dcb37a92027cf5a1a207315|67
ffb0c5a0d68e1251ab90fda14647263a|44
04fedbc67de32a8524f52721dab47423|60
bce875d8367f248de43a2a968e63792a|22
f4213068244926f8c9de3427f0bf8fd4|11
79e6e60d97d16ec8963aadaed88e7e97|56
16eb5b30321d4a131680da297b893118|44
1e77ded776eadbc44c69eda2de049211|44
09a38e600ec421236a775846bbf3bbe5|44
93ca8f5ee333428b886cf6590771fa00|44
39e6bfcaf919a4ab68dad416bdc670e0|33
9a7545094d757f2d7afd9c9722250ae1|44
60ff2f44ad0b31152eb460023bde0418|56
c6014e9312c31712bf7857bc9b52e8df|56
a79b57b706c2d21b108521a531ad7b11|44
4ed4519ff7ee456bef0925eb3de77dcc|44
5ae20392ccbc1046f578735a0beaa5fc|44
407adf6fbb997c618f8509cea137f584|44
e813221e0005624a3d3c2ffba93efb04|56
b65b591c3724961af6a4f3f8d6ac5c43|56
067901a253b8039272920ee9871312e4|67
c4b621f88e4a2cc65daa54fac62035e7|33
7e21bf73d8fb8dd28d8a75d82015ecb7|60
f256bf57a656a13b14f67da1ae672284|60
50e7779aff38384f1827d7c61fc2e381|33
9baced959ed70ead2828cee3bd1ff22e|60
dbfc8eb0e8acacaf8a7f22448f41857c|56
27b5b88013299985d3e1c38e0a491c52|67
00f3e497da1bc29919eb4117718697fd|22
5de88835ef0ae4d623c0a33b9db39372|44
3ac6538926c4863d50b84b3a6b32f5ed|56
e60132d561db4db595557610a5971c6d|56
6ce9f62bf01bcb3de6093f28f52f4417|60
8e7096198134b905bcaaf40adf6f5c94|56
2be9d572b7bdab3c748a04c80a62641f|44
c78e14de9b5bdc8ecc1939cfb618dd6e|33
a0d047fa6db22a123e33fa5c4665969a|56
6b739f34bb329898f46dcc067d35f54c|44
65a004d274d21b116e770e69efe03abc|67
0cc8f95dc696731a1ab979691c3882f9|56
