worker_id|skill_value
2df15a61d0d56b7fdeb882fb7412d32a|70
ade4b306d146740d4f79cbb4b60a7ac4|100
1be87f2a5c2bb27c4d87e0d107b08a8b|70
dd6710e79fed42207949cf0a6c7c20e9|100
f6d902a36b304fee3ad155ed23269e64|70
a6d5e6f37d2afa176b0402505d95697e|70
38aa8799eaf198fe8f79ab98454c66a6|100
fbe24f301b19bbbc843705d5acf3761a|100
38cc03b9dab09a13b2d3ea52d71438f9|70
841f9c07dfbfde65e8d84861ec8fd200|100
a1f04b1d88ca645ef1402ff80c7c916e|90
b65b591c3724961af6a4f3f8d6ac5c43|50
a9343643da2093c9f1c61ca46a4087cb|100
5390e578b753b752b88fd76434d2b689|100
e079f11712f0486aa701e224c5243fab|50
5990604772f522c791dc9b22993fd61d|90
b51afd604b2e049089091c4af167dfc6|90
48c126ff068eba70777fb454eea2db24|70
d87542d7bd4c0b958fb4b5bd48bfc9a1|100
460d531baa30d78b0afab1d285bc1e17|90
5c5795e66b6724543a5c541ff44cceed|100
fe43de854c3392a72431dc250ece8eef|70
e2e6145e8807d171035b58361ec0041a|70
96475a5e57c9570cf188358247bf70fa|70
5b30c68fd697a43fdb100bb6aca9a10a|70
348af2056f10d64416aa9863f7b07208|90
a6794d766b3e91d33060797e958df4ad|60
49d6849c30fcf002252b52281269a9d8|100
9eabb5aad4481f544e15daf6471e5321|70
af3ee2e5dac264330a60a7a817d105bb|70
8f4ff4270e0edc576d50a3be5950e990|60
5ae80258419464172c738de128af2182|70
c426b6d93d481f99debafce86bd03ccb|80
8af8e1a7f5e9136b6fa14c7c06a869c6|80
aebd7651d51b1ffe15d2d2a619590809|90
af66aafb08c2d30362f1e730f535300f|50
1260916c0802445294b098298d35acc6|90
bdd2209be7717e268df231b324017ae7|100
c7b18c3b6f73f8c043418f857fd7e00f|100
777a76c833da08c4ee7918ab14641264|100
e5a38c6f8b3e5619f6ee3fb063b0c49e|70
d624a7e61e7e1e1eed39d256af8e2714|70
c83c4a77888b465e26add9098fecd62f|70
ab359b4d7d5f9bbefd2f76d8d625e623|100
a089878865d6c1f894b8122d1f387034|70
414f7664e0f3ea9060387ef9d47c1163|90
