worker_id|skill_value
eb5b26d4b6bea5e6f11d7187cc98e22d|67
827e4d79950b0229a3aea87c324820d4|89
7c988028238c0ebc6658e264ef0468de|11
7b7084aa36dcaf8e2512e4c890604465|100
9a97f732346ffd794755ae3f69520ffe|100
a1934156843bca610d479dccfb0bf326|67
c5c118e1ae10a90945b02379182d61c3|67
c3cb9ba3b3b95821afbef994d2dde753|70
a59df67f74997bdf65334089440bf8f7|67
50a3dffff0ac6ad00cec588e2ae3d812|83
da8965b445b7f953fe9de4e6576154ac|44
7d87dd06e8bde142f37706d92804adaa|56
7b9a89ce65dc0b4f4b73aa98bc10b37e|44
b0367cb4346e55a21621cedf05bd073c|90
daca0c52d1df8429da850d44d1dcbf9e|67
2bf2d3ebfe7d0e06e49cb70cbad1eb71|44
9c0ed47b8b78ae55ac796ccc66a09b58|78
aa5cc7efd9261b41748becebf95ddac8|70
d04279bd38dc222fff864744cfd226ce|67
7ae63b8766ff53eecb4a3ff8422696ca|56
98c8adbe66a51248e00414727d68dedc|78
aa89cb18aee53f36d366f374c1f96cf1|78
421a3f090a7fed68db59dfae445196af|80
9687a22c14a9fd7845309df4600ced82|78
6794d61f59b47209cced5c3ea7526d5e|78
9b34ad2b554397a7188c3028435df649|67
f0026e3ac2f3cd705545f24d082133e0|70
d1c69d6ad9fbbb9a9fc8cf55a4c058f2|33
10a1e9ea211e4dd86cd8b7caf4953c99|80
b73c2d4c9023c9ca80f363032455d01e|71
d813e810c19353f5c377ae2140763a19|80
d5644486a7c60897eff0025cabaa7292|67
ea53c8776ed7c95ec70695067ac14141|67
3cd835429e2f4b840dd11037bd972922|33
2e409e5f389260b5f4b31edba8e8ff98|70
4d34cb2c539e4799b5dfe880b4ee73b6|100
b24b4cb79f01cd19e87f4825b085ae45|70
18a99ce11a2391d1df689647dd77cdcf|70
f4cc91967b9c146852af88ec6cff7e77|100
44513cef76d8b37ba59b4b58fc139ea5|78
656a40d9a749dab0d4c083f68de8f381|78
fd11aa3a1e9b77c7c71ba55d5e8fd1e8|67
4348e142d2f553ba81d0be4e0928be71|44
ef6d11fecffdbb483295e12a98bf54fe|44
ca876277300906a7d33f8a33776477a3|56
8a5fe9ec2ac6c09f79a9772e97f8d606|90
8e109c9b8dc4de6dfdf710f8d214b11d|67
7814307d3704d82c0a0c73e71cda95c1|67
3daddec07b237e8aa7b6b80586983c5c|67
ef6ecef9ae47f14fbbd09f0936e53b8d|80
fe7e543b215f6eb461ab6a75657120a2|56
3804c1c7c64c38e8d891bbf1e1bf14e0|44
b722b84f587bf7afd9d764dfaec98a06|78
777a76c833da08c4ee7918ab14641264|100
b67266196f2e86f17da3ec47486c4bd5|78
d59e6775c32d2f8747ea66b03754ac87|70
732836cba14cab72c2bc5c37beefa568|78
70c6e861d2e670f850ee49630d3eae0f|90
1713aaf873a48ee9c273414fcb3f2f1d|78
d5fcff9d4e93efbe20b201ebf6180333|83
3072bdc61671126fd1dd7cf735ab95b8|78
1b2fbe75c141718717281a939bdb0e49|100
daa12efab3d352cca8e6caa20c47f065|33
d3bbd270604ab6e50cc1a0227c0eb28b|90
ae31db9cef3b25d504025374f6f13a2b|44
a5ba1ec9ff22018436ecae182853f309|100
796a47c14fe6d5bd11f4f79dabfd6b8d|67
4c9e6d526a645775de366d5ab289c655|67
9cf440ded3ce355b265e7d106da6aed8|78
b4416154fa53bad271435c27762ba4ac|44
faddbd717668958f1ac559f0382b47b5|60
4b13ab032457ca1027c2ff7ec2eb5e1d|70
bcbd451fb5540a0b8b5052792ca043ff|78
a30cb7ef9f01376319785c72b12d2afb|78
b73c023f5add062d5fac202ce88d6447|78
315a777cdce4fd7adf6beea29043677e|33
b65b591c3724961af6a4f3f8d6ac5c43|100
45e72a09e205b6a7f19afa7cc09a5fe7|70
89711257d4413098446b0c7a812aea1f|67
5ae20392ccbc1046f578735a0beaa5fc|67
b30caf3c09891423e0c05b03ec89a981|70
e203ee0ecb55f7c72488122425a0985c|90
8500d2a12cd44c5bdfa22b3c1525f12f|100
6c948312795ef0ccf4b3908803b791ce|80
e8669ea9a00eef50087f0b37fc78d202|67
3ab2295ae59757a611c15680b59a4b00|80
99d3369918927945b3516a05c92e0ca3|100
f68546e3ba26a8aca33f045115510d10|70
98387c70d078f7d13fd15f186c1546d3|78
e676048c7f52c8a7a6ed7d2913125149|70
df25e1ffa93b4cee0ed1aa96d4b9c027|56
a35eb1fa3fe366fafe4159c2649b78f0|56
52f4699e21e07054a8d95c5897f16c54|67
30bab0af11ca71580a3495712a7a937e|67
a12b0dcdee00f1a0f20d7eed9cce1b3e|78
e3ef71ef4c26758cafe6e59391ef389c|80
ef6cd13bbce1ad14e5573c6f1efadabe|78
9364f86296a14415ec03472ee2625396|22
b279ac7b41183a2ac183921158115815|67
9fd28d510a1aa932f585e9dd73e00f52|78
4c83f601b3b638e4de7180d8c942d9b7|80
2e910cf2db1e360dd85aae5991723a29|70
b07a7a9337b10738cf9de4dd0d94f243|70
8e287c7369ad2e5edbec51290ac31614|70
ad33fcf75413bda3f275c8e87035a675|67
fee78adce8fb7d418a84d6b9ac75b953|56
35087a931b886b10d3d27ea1547f48d1|67
d96d2d61899aaf987b1aaab4c367a7de|78
a87324d84619a40561961c4bef0174eb|70
d4fe3e5589f23a902515f53827587753|80
c85a59857b613010450083332ee5cc17|78
7d2a1259d220a7a335710e168dbafaea|100
acc1cf0456a3a7d07c8790659692d0a4|67
8b18f229c6933877528fbc0eabe42c0f|100
9992fc5d08a4609a237ddcd822d0f3e1|67
709a368e9d4b40592b5e7be7e9a1f982|56
4ee1acc3f2f5203934de9922fee295c2|78
5061169c4df8d31e716799b2347d95b7|67
83b802c12e2b7996af02c78818f62430|67
1ad85b8e8faa2e21e23d4f0600043896|90
2d9cffb3ea142918f23e101240ac1780|90
37381e101d96c03972d9413100c9a652|44
592e965a4d0431eefeb94230a4aab24e|90
ba4793329743d63aed6d009fd1dcdd57|71
0907204577562316f2b5bb4a2a8ee330|44
24c807af6dadf5be654d00a5b9126f6c|90
365dbc349690b9cb137b66cc07e03895|78
f4b4f66ea05f95987014d9c4eca80f05|90
c4ea8c2c142496928ca29a05128fce86|80
81ef4ebecc6ea09dbb3ff2799d507feb|78
ff21296eae390a4c945b84bd3184ba77|67
2e993f38d5efae0ef61d73d03416f745|40
9cd22f4767c6bbb692be0da364a2cd87|90
99b50b601ef4d0500448178307c6c6af|67
812158b2e3331d659707e474a18199f3|100
ae6b965cdd08ab6273b27608739686b4|67
5cc464a768ac6dbe473daeedf3ba5af7|67
2e6697e5aff31bf892512288b457214a|100
918d14c17cd0c8f43ff7fcccd4e35ace|33
6ae0003abe69ccd25aea46b2d354603b|11
efdc7f9de8926edb02692dd341e71d6e|78
0e272e67839f992d951befc2d683112c|67
ab18b94efd0838802634da92ffde9783|78
d89ded80a471413b93770f79cabcaa49|89
0f77a7b55f65bb2a13bde455187f2883|50
d79baddae4b7b4650831cd1cebc4a6a1|100
d29cb0bfc4738c0da56d10c355bbf087|56
2c6578d625d5a6eba09d95248d253ae8|67
0f0f6b821030afb22898545fbaff1e20|80
ae3e15ecbf7b7b48ad4f04f55fc83eee|78
d510e7ea3ff48d1a6f33fea880fc7c74|78
f4fb56db441882fd7f20ec65fb29bdd3|67
bd33759e13590506fe07f5fcd448929a|89
585b38d0c1a7489cedad14c711ea5e56|78
c2809380faf8890c4105c4ea0072a784|67
3b4172120d2420a0eb8bd652c5a71fcd|78
907a98be463d4315133defbe1a731c27|100
4b21062945ebf76af81b76ee93543615|67
4c4133aeef5b4ac1092c735ede3147ac|67
b49d519722d625f14d19a126e56bee67|80
583a42a6ad38d92bce772f8989a8e7c3|67
8bf79a07b369d15dc79ff06324d06be9|67
e987a405608465bf3b8344cf92006664|89
c1b06d8d9c691ff10f0d5bede800f739|100
10636f907b03d1bf6f161e863dd27f3e|67
bfc92bea7f996af6558a0e00e89eaca8|67
